Id,Score
227389,4
227391,3
227398,5
227402,5
227403,4
227405,5
227417,3
227418,4
227420,3
227423,4
227430,3
227432,5
227443,4
227444,5
227452,5
227457,4
227461,4
227467,2
227478,4
227491,1
227494,5
227509,4
227520,5
227523,5
227528,4
227548,5
227553,5
227554,5
227566,5
227573,2
227575,5
227577,5
227596,5
227598,5
227604,5
227608,5
227610,5
227622,5
227624,5
227637,5
227643,5
227644,5
227645,5
227648,5
227652,5
227664,5
227671,5
227677,5
227682,5
227686,5
227691,5
227693,5
227702,5
227705,4
227708,4
227709,2
227731,5
227732,1
227743,5
227745,5
227747,5
227755,5
227759,5
227763,5
227778,5
227781,5
227786,5
227787,1
227795,3
227802,5
227823,5
227838,5
227850,5
227857,1
227858,5
227861,5
227863,4
227864,5
227866,5
227873,5
227877,5
227883,5
227898,5
227910,3
227914,5
227924,5
227928,5
227948,5
227963,5
227994,4
228001,4
228009,5
228019,5
228022,4
228036,4
228037,4
228042,4
228045,4
228046,5
228056,5
228064,4
228070,5
228072,5
228078,5
228080,4
228086,4
228089,4
228096,4
228106,5
228109,4
228114,5
228118,4
228121,4
228126,5
228129,4
228131,1
228135,4
228139,4
228147,4
228150,4
228154,5
228157,1
228164,4
228172,5
228174,4
228182,3
228187,3
228193,5
228196,1
228203,4
228216,4
228222,4
228229,5
228234,4
228238,4
228243,4
228245,5
228252,4
228254,5
228263,5
228264,5
228270,5
228271,5
228276,1
228283,5
228285,4
228287,4
228291,5
228298,5
228304,5
228306,4
228307,5
228312,4
228313,4
228320,5
228326,1
228329,1
228330,4
228333,4
228345,3
228349,5
228350,5
228355,5
228361,4
228370,5
228378,5
228387,4
228392,5
228397,3
228400,1
228406,4
228415,4
228418,1
228425,4
228431,5
228438,2
228440,5
228441,5
228442,4
228446,3
228455,4
228465,2
228466,3
228477,4
228487,4
228490,5
228493,5
228496,5
228505,3
228506,1
228522,5
228543,4
228545,5
228550,5
228556,4
228560,5
228572,1
228576,5
228585,5
228587,5
228590,3
228592,4
228593,5
228599,4
228603,4
228608,5
228609,2
228629,5
228639,5
228643,4
228645,4
228658,5
228664,5
228671,5
228683,5
228685,4
228687,2
228692,5
228703,5
228724,3
228736,4
228741,5
228743,3
228760,1
228770,5
228771,2
228781,4
228785,5
228792,5
228793,5
228797,3
228801,3
228810,5
228811,4
228824,5
228827,1
228831,2
228839,3
228841,1
228842,5
228847,5
228848,3
228855,4
228861,3
228868,1
228870,2
228880,5
228890,3
228895,5
228910,2
228911,1
228921,3
228931,2
228935,4
228936,4
228937,2
228940,1
228941,5
228942,4
228943,4
228948,5
228952,4
228954,2
228962,4
228964,5
228986,3
228991,4
228994,5
228998,4
229000,2
229001,3
229003,4
229010,5
229024,5
229036,5
229040,5
229047,3
229049,4
229055,5
229056,2
229057,5
229061,5
229066,5
229069,3
229071,5
229075,3
229080,3
229085,3
229090,5
229099,5
229112,5
229115,5
229127,3
229137,3
229147,5
229148,3
229154,5
229158,4
229160,4
229165,5
229169,4
229170,5
229183,3
229185,5
229186,2
229199,4
229200,4
229206,3
229207,2
229212,4
229214,1
229215,5
229218,2
229221,2
229223,2
229234,1
229242,3
229269,5
229276,3
229278,5
229279,5
229283,5
229287,5
229295,1
229302,4
229303,5
229314,5
229318,4
229319,5
229328,4
229329,3
229330,5
229349,5
229352,5
229362,5
229368,3
229369,5
229380,5
229393,4
229399,5
229405,4
229414,5
229418,5
229421,5
229426,4
229434,5
229442,5
229444,5
229449,5
229453,5
229457,5
229460,5
229463,5
229467,5
229474,5
229484,4
229487,5
229492,5
229496,5
229500,4
229506,5
229508,5
229513,5
229516,5
229530,5
229547,5
229557,5
229572,5
229576,5
229577,5
229579,5
229585,5
229587,5
229596,5
229603,5
229604,5
229607,5
229608,5
229610,5
229621,5
229626,5
229630,5
229635,5
229642,5
229643,5
229647,5
229648,5
229651,5
229664,5
229669,5
229670,5
229673,4
229680,2
229681,1
229692,3
229693,5
229694,4
229719,5
229723,3
229725,5
229728,5
229732,5
229734,5
229736,4
229737,5
229742,5
229747,5
229753,5
229754,5
229755,5
229757,5
229760,3
229781,4
229782,3
229787,5
229789,3
229795,3
229796,4
229798,5
229802,4
229830,5
229831,2
229833,5
229834,5
229837,2
229840,5
229844,5
229847,5
229851,5
229855,5
229858,5
229860,5
229866,5
229881,4
229897,3
229898,1
229902,2
229908,3
229909,3
229919,4
229927,5
229933,3
229942,4
229945,5
229957,3
229961,4
229965,1
229972,3
229974,5
229983,4
229994,3
229997,4
230002,4
230003,5
230008,4
230009,4
230015,3
230018,5
230019,4
230021,2
230022,5
230034,1
230035,3
230040,4
230046,4
230047,3
230051,5
230054,5
230056,5
230057,2
230058,5
230065,5
230079,4
230080,2
230083,4
230085,1
230091,4
230092,1
230093,4
230100,3
230101,4
230104,3
230109,4
230117,1
230118,2
230120,3
230123,3
230130,4
230136,4
230137,5
230138,2
230140,3
230141,5
230143,4
230145,2
230148,3
230154,3
230155,2
230164,5
230167,2
230168,4
230169,4
230173,4
230176,3
230179,5
230181,4
230189,5
230197,2
230200,5
230202,2
230209,5
230219,3
230228,5
230243,5
230244,4
230247,5
230253,5
230256,2
230257,5
230260,5
230261,4
230281,5
230289,4
230290,5
230295,5
230296,5
230302,5
230319,3
230324,4
230336,3
230344,5
230352,1
230353,4
230354,1
230358,4
230359,4
230377,4
230381,5
230394,4
230398,3
230399,5
230402,4
230403,2
230413,4
230427,4
230436,2
230446,2
230475,5
230477,4
230478,4
230480,4
230482,2
230488,5
230491,3
230492,3
230493,5
230499,4
230501,3
230502,3
230503,3
230505,3
230513,4
230519,4
230523,4
230536,4
230542,5
230556,5
230568,2
230587,5
230589,5
230598,4
230601,5
230605,5
230606,5
230610,2
230622,5
230633,1
230635,5
230642,2
230643,4
230644,5
230653,1
230662,5
230663,5
230672,4
230673,4
230675,5
230678,5
230685,4
230689,1
230690,5
230691,5
230692,5
230711,4
230712,5
230713,4
230714,5
230718,1
230730,4
230739,4
230741,5
230742,5
230750,5
230756,4
230761,5
230765,5
230784,4
230785,5
230790,4
230791,4
230805,4
230807,4
230811,4
230822,3
230823,5
230824,2
230829,4
230831,4
230838,1
230839,5
230840,4
230852,5
230854,5
230863,3
230868,5
230869,4
230871,5
230880,4
230884,5
230886,4
230894,5
230901,5
230903,2
230904,5
230906,1
230914,5
230928,4
230940,2
230946,1
230948,1
230953,3
230957,2
230966,4
230972,5
230976,4
230979,3
230981,3
230984,5
230986,5
230988,1
230998,5
231001,5
231003,4
231007,3
231009,3
231022,5
231026,5
231028,5
231033,5
231035,5
231036,5
231037,5
231038,4
231039,4
231042,1
231043,3
231046,5
231066,5
231072,5
231073,4
231090,5
231094,5
231105,4
231107,5
231112,5
231113,5
231118,5
231132,5
231138,4
231139,5
231140,5
231146,5
231147,5
231156,4
231159,5
231163,3
231164,5
231191,4
231193,2
231196,4
231198,5
231199,5
231202,5
231217,4
231224,2
231225,4
231226,3
231229,5
231233,4
231237,3
231239,5
231248,5
231250,1
231253,3
231256,5
231274,5
231294,5
231295,5
231299,5
231300,5
231302,3
231305,4
231309,4
231319,4
231327,5
231330,5
231333,1
231335,5
231336,3
231337,4
231342,5
231343,1
231344,1
231345,3
231361,5
231363,1
231400,5
231402,4
231412,5
231417,5
231420,3
231423,5
231428,5
231440,4
231443,5
231449,4
231453,4
231455,3
231465,4
231466,3
231468,4
231473,4
231475,5
231481,3
231502,5
231504,4
231513,5
231516,5
231523,4
231526,5
231533,5
231540,5
231552,5
231567,5
231580,5
231581,5
231585,5
231588,5
231594,5
231598,5
231599,5
231605,5
231609,4
231611,5
231613,5
231616,2
231620,5
231642,5
231645,5
231647,5
231650,5
231651,4
231656,5
231658,5
231660,3
231661,5
231662,5
231673,5
231678,5
231705,3
231710,5
231714,2
231720,1
231723,4
231724,4
231726,5
231735,5
231742,5
231747,5
231750,5
231760,4
231763,4
231769,5
231775,5
231781,3
231783,4
231785,4
231793,3
231797,5
231801,1
231802,5
231804,5
231805,5
231811,4
231817,4
231828,3
231835,5
231836,5
231847,4
231859,4
231862,4
231865,3
231872,1
231873,3
231875,4
231876,4
231878,5
231894,5
231898,5
231899,5
231909,3
231910,4
231916,4
231924,4
231945,5
231954,5
231959,5
231965,5
231978,5
231988,5
231991,5
231996,5
231998,5
232010,5
232011,4
232018,4
232021,5
232022,5
232024,2
232030,5
232031,3
232032,5
232041,5
232044,5
232057,5
232065,5
232068,5
232072,5
232073,5
232080,5
232082,5
232085,5
232093,5
232105,4
232106,4
232110,1
232112,5
232116,5
232144,3
232148,5
232152,2
232153,5
232156,5
232158,5
232164,5
232166,5
232168,4
232172,4
232193,4
232195,5
232198,5
232201,4
232207,2
232211,4
232214,5
232218,5
232219,4
232227,5
232241,4
232244,5
232247,5
232274,5
232290,5
232293,5
232297,4
232302,5
232306,5
232307,2
232327,5
232330,5
232344,5
232346,4
232352,5
232353,4
232359,5
232362,5
232383,5
232395,5
232397,2
232401,5
232405,4
232421,5
232429,5
232433,4
232434,5
232436,5
232437,5
232447,4
232448,2
232450,5
232452,3
232460,5
232466,5
232469,1
232472,1
232473,1
232476,5
232486,2
232491,1
232493,4
232496,4
232504,4
232507,1
232510,4
232517,4
232526,2
232532,5
232534,5
232541,3
232545,4
232547,4
232551,3
232553,4
232569,5
232573,5
232579,2
232581,4
232585,5
232588,4
232595,5
232601,1
232607,5
232611,5
232615,3
232634,5
232640,3
232643,4
232645,3
232664,4
232689,3
232690,4
232706,5
232714,3
232718,5
232721,3
232735,3
232738,4
232743,5
232745,1
232749,3
232755,3
232756,4
232762,2
232763,4
232764,3
232771,5
232772,3
232774,3
232776,5
232789,5
232792,3
232793,3
232800,4
232802,4
232805,1
232809,5
232812,4
232818,2
232838,5
232856,2
232868,5
232869,3
232885,3
232893,4
232894,5
232908,3
232909,2
232927,5
232928,5
232938,4
232944,5
232945,4
232946,1
232948,1
232952,4
232954,1
232958,1
232964,3
232979,3
232980,4
232991,3
232992,4
232994,4
232999,4
233003,5
233017,4
233019,2
233023,3
233024,4
233025,2
233034,5
233038,4
233039,5
233040,5
233041,1
233048,2
233051,5
233052,4
233066,4
233070,2
233081,5
233083,5
233084,3
233116,3
233121,2
233137,2
233150,1
233153,3
233163,2
233168,2
233175,4
233177,5
233190,5
233196,4
233197,5
233201,1
233213,4
233217,5
233219,4
233220,5
233221,5
233226,2
233230,2
233248,2
233251,5
233254,4
233258,4
233264,5
233272,1
233277,5
233281,3
233288,2
233289,5
233299,4
233304,4
233312,5
233313,4
233334,5
233340,2
233346,3
233353,4
233355,2
233362,2
233364,4
233369,5
233373,3
233379,4
233382,2
233386,4
233389,5
233393,5
233399,4
233405,1
233407,3
233411,1
233414,1
233415,3
233417,2
233422,2
233425,4
233429,3
233430,4
233431,4
233438,5
233439,5
233448,5
233451,5
233453,5
233455,4
233456,4
233462,5
233466,5
233469,5
233477,5
233497,5
233504,5
233506,4
233509,5
233514,5
233522,4
233525,5
233531,5
233541,5
233552,5
233560,5
233572,5
233584,4
233587,5
233591,2
233598,4
233618,5
233622,3
233629,3
233631,4
233632,5
233636,5
233642,5
233650,5
233651,5
233656,4
233659,5
233660,5
233664,5
233669,5
233670,5
233671,5
233672,5
233678,4
233679,5
233681,4
233682,5
233687,3
233690,3
233692,2
233693,3
233707,2
233718,3
233719,5
233727,4
233728,3
233732,1
233734,3
233744,4
233749,4
233751,4
233752,3
233763,2
233767,4
233771,4
233779,3
233790,4
233795,3
233803,5
233804,4
233806,5
233810,5
233815,5
233818,1
233828,5
233835,4
233852,5
233854,5
233862,5
233872,4
233875,4
233876,5
233886,2
233891,5
233898,5
233912,3
233913,3
233914,4
233920,2
233922,3
233924,3
233925,5
233931,5
233932,5
233940,5
233946,5
233948,5
233952,5
233957,5
233963,5
233966,5
233968,5
233974,2
233978,5
233981,5
233988,4
233989,5
233999,5
234003,5
234005,5
234007,4
234009,5
234021,5
234026,5
234027,5
234042,5
234045,5
234057,5
234065,5
234069,4
234084,5
234088,5
234093,5
234097,5
234098,5
234101,5
234107,5
234110,5
234118,5
234127,4
234128,3
234132,5
234147,5
234154,4
234156,5
234163,3
234164,3
234174,5
234200,1
234202,3
234210,3
234213,3
234222,3
234224,5
234234,5
234248,5
234253,4
234255,4
234260,2
234262,1
234263,3
234279,4
234280,5
234284,5
234289,5
234297,3
234298,2
234299,3
234301,4
234328,5
234332,5
234337,5
234338,4
234339,4
234342,2
234344,5
234345,4
234349,5
234351,5
234353,5
234357,5
234369,4
234373,5
234374,5
234380,5
234381,5
234383,5
234388,5
234392,4
234393,3
234411,3
234412,5
234415,3
234418,5
234420,2
234447,1
234466,4
234469,4
234474,5
234475,1
234477,1
234479,1
234480,4
234481,4
234501,4
234506,3
234532,4
234533,2
234535,2
234542,3
234552,3
234557,3
234567,4
234572,4
234575,3
234578,5
234579,5
234583,5
234603,4
234608,2
234613,5
234619,5
234625,4
234636,4
234648,3
234653,3
234661,4
234665,3
234667,4
234677,1
234679,4
234683,3
234689,5
234698,5
234704,4
234718,4
234725,4
234729,4
234740,5
234741,4
234749,5
234761,5
234773,5
234774,5
234778,5
234789,4
234790,5
234795,5
234804,4
234822,5
234829,5
234830,5
234841,5
234855,5
234856,5
234861,5
234865,5
234881,4
234889,5
234895,5
234900,5
234906,4
234914,5
234915,5
234919,5
234931,5
234934,5
234941,5
234942,4
234954,5
234955,2
234959,4
234964,4
234972,5
234973,5
234976,4
234984,3
234986,4
234990,4
234992,2
235007,3
235023,4
235026,5
235028,4
235033,5
235035,2
235037,4
235043,3
235045,5
235056,2
235058,5
235061,4
235066,5
235068,5
235081,5
235084,4
235093,3
235096,1
235101,5
235104,3
235105,4
235108,3
235110,3
235112,5
235113,2
235123,2
235130,4
235134,5
235148,3
235154,4
235159,5
235160,3
235161,4
235166,3
235171,4
235174,3
235181,5
235196,4
235211,4
235219,5
235226,3
235228,3
235238,5
235239,4
235243,4
235261,4
235264,5
235270,3
235273,5
235281,4
235295,5
235304,5
235309,5
235313,5
235314,5
235316,5
235317,4
235324,2
235334,4
235338,5
235339,3
235340,5
235345,5
235347,4
235352,5
235355,2
235356,4
235358,5
235361,5
235362,5
235364,4
235366,5
235367,3
235368,5
235383,5
235387,4
235395,5
235396,5
235399,4
235405,5
235411,5
235412,5
235415,5
235416,4
235421,4
235423,3
235448,1
235466,5
235475,4
235483,3
235486,5
235487,5
235488,4
235497,5
235498,5
235501,4
235502,2
235503,2
235509,5
235520,4
235522,4
235528,3
235534,5
235535,5
235537,5
235544,5
235549,3
235552,5
235564,5
235571,5
235575,5
235587,5
235590,4
235591,5
235595,5
235598,4
235607,4
235609,5
235610,4
235612,5
235614,5
235618,5
235620,2
235624,5
235627,5
235629,4
235630,5
235634,4
235638,1
235648,4
235655,4
235671,5
235673,5
235674,4
235681,2
235693,4
235694,5
235695,5
235701,4
235709,4
235715,3
235719,4
235744,4
235745,4
235747,4
235749,5
235762,1
235764,5
235769,5
235774,5
235781,3
235785,5
235786,5
235788,4
235789,5
235795,2
235799,4
235818,5
235820,4
235823,5
235827,4
235832,5
235835,5
235849,2
235870,5
235871,4
235894,3
235901,5
235904,4
235907,3
235909,5
235913,5
235919,5
235920,2
235926,3
235933,5
235934,5
235947,3
235952,4
235954,2
235955,5
235958,4
235966,5
235968,3
235971,2
235982,3
235985,3
235986,1
235988,1
235997,3
235999,4
236002,1
236011,3
236013,1
236018,2
236020,1
236021,4
236034,2
236035,1
236043,2
236055,2
236056,1
236057,1
236058,1
236060,3
236070,2
236076,3
236090,2
236108,2
236114,3
236129,5
236134,2
236135,4
236136,5
236152,5
236162,3
236165,4
236171,2
236173,5
236176,5
236178,5
236179,2
236195,5
236212,4
236217,4
236218,4
236219,4
236234,5
236237,3
236246,1
236247,5
236258,5
236264,5
236279,5
236283,1
236286,5
236291,3
236298,4
236303,4
236316,4
236317,5
236325,5
236332,5
236343,5
236345,5
236347,5
236349,5
236352,2
236355,5
236358,5
236364,5
236366,5
236378,4
236380,5
236391,5
236398,4
236406,5
236411,5
236414,3
236416,5
236424,5
236430,5
236431,5
236432,4
236437,3
236438,2
236441,4
236445,4
236452,5
236453,5
236455,5
236459,5
236461,5
236474,3
236483,5
236484,5
236485,5
236487,4
236493,5
236496,5
236497,4
236498,5
236501,3
236505,4
236513,5
236527,4
236531,5
236535,5
236537,5
236548,5
236554,1
236555,4
236558,1
236559,5
236562,3
236576,1
236581,4
236587,2
236594,5
236595,5
236597,5
236598,2
236600,5
236601,4
236620,5
236624,5
236640,5
236643,4
236645,3
236662,4
236664,5
236671,3
236676,4
236681,3
236686,4
236691,4
236696,5
236698,5
236705,5
236709,2
236712,4
236717,5
236718,4
236721,2
236725,4
236729,5
236730,5
236731,5
236732,2
236739,3
236759,5
236770,5
236773,5
236777,5
236796,3
236801,2
236808,5
236810,4
236817,1
236825,5
236826,5
236828,4
236838,2
236839,4
236843,5
236850,4
236851,4
236852,4
236853,5
236860,4
236862,4
236864,2
236869,4
236874,5
236895,5
236896,1
236899,4
236908,1
236918,4
236921,4
236923,5
236933,3
236956,5
236957,5
236973,2
236977,5
236978,5
236984,4
236988,5
236991,4
236996,4
236997,4
237000,1
237004,5
237008,5
237015,3
237022,5
237023,5
237024,5
237029,4
237030,5
237036,4
237039,2
237040,5
237041,5
237047,5
237048,3
237055,4
237056,3
237057,5
237066,5
237068,5
237071,3
237073,3
237079,5
237081,4
237082,5
237092,2
237096,5
237097,5
237101,5
237106,1
237113,4
237123,3
237128,5
237129,5
237140,5
237148,5
237149,4
237155,4
237160,4
237168,5
237170,4
237171,4
237172,4
237173,4
237175,3
237179,4
237180,4
237188,4
237189,5
237192,5
237193,5
237196,5
237215,5
237216,5
237221,3
237235,2
237238,4
237249,3
237254,5
237256,4
237257,4
237262,5
237274,5
237275,5
237277,5
237283,3
237289,4
237306,5
237307,5
237310,4
237312,5
237318,3
237321,5
237322,5
237334,3
237340,5
237350,4
237358,5
237372,5
237381,5
237390,5
237397,5
237402,5
237403,5
237409,5
237420,4
237424,4
237432,5
237436,3
237438,4
237442,4
237444,4
237453,1
237454,5
237457,4
237460,5
237473,4
237475,4
237477,5
237478,5
237482,4
237488,5
237490,2
237491,5
237496,5
237499,5
237500,4
237504,5
237510,5
237524,3
237526,4
237529,5
237532,3
237547,3
237553,4
237564,5
237566,5
237567,5
237569,5
237576,5
237578,5
237582,4
237589,3
237594,4
237598,5
237605,5
237608,4
237609,4
237631,1
237632,4
237633,4
237644,5
237652,4
237654,5
237660,5
237665,5
237670,5
237682,5
237693,5
237702,5
237714,5
237715,5
237718,4
237726,4
237735,4
237755,4
237758,5
237760,5
237765,5
237769,5
237771,5
237774,5
237781,5
237782,5
237793,5
237795,5
237799,4
237801,5
237804,4
237808,5
237812,4
237813,5
237819,4
237826,4
237834,1
237843,3
237849,3
237850,4
237851,4
237856,5
237859,5
237861,5
237866,5
237872,5
237874,4
237878,5
237885,3
237892,1
237896,5
237902,1
237907,2
237911,1
237915,2
237918,1
237919,1
237920,4
237937,2
237938,5
237950,1
237954,5
237955,1
237958,2
237962,1
237975,4
237976,2
237977,2
237979,1
237980,4
237981,2
237992,5
237996,5
237998,5
238000,5
238015,1
238018,4
238028,3
238038,5
238045,1
238058,5
238064,4
238065,4
238084,5
238093,4
238094,4
238095,5
238102,5
238105,3
238115,2
238117,5
238123,5
238141,4
238145,4
238149,5
238152,5
238157,5
238160,3
238170,5
238175,1
238176,2
238179,4
238180,4
238188,5
238198,5
238202,4
238205,2
238209,1
238210,4
238214,3
238219,5
238221,4
238226,5
238231,5
238232,4
238240,5
238241,5
238244,5
238245,4
238256,1
238258,2
238259,5
238265,5
238266,5
238268,1
238269,2
238271,5
238275,5
238276,5
238278,5
238282,5
238293,4
238295,5
238299,2
238307,5
238309,4
238313,5
238326,4
238328,1
238331,4
238354,5
238355,5
238376,5
238386,3
238389,5
238411,5
238426,5
238428,5
238429,4
238433,2
238436,4
238440,3
238442,5
238448,1
238449,5
238454,4
238467,3
238485,2
238494,4
238497,5
238508,5
238509,4
238512,5
238528,2
238529,4
238533,5
238541,5
238543,2
238546,4
238552,2
238553,2
238556,5
238570,5
238576,5
238579,5
238586,5
238605,4
238607,4
238630,5
238632,4
238641,4
238644,5
238647,3
238654,4
238661,5
238667,4
238668,2
238679,5
238684,4
238686,4
238687,5
238690,4
238697,4
238701,4
238703,5
238707,5
238719,2
238726,4
238740,4
238748,5
238759,5
238780,3
238781,5
238786,3
238805,1
238807,4
238813,3
238821,4
238827,1
238832,4
238849,3
238853,2
238859,5
238868,3
238869,2
238877,4
238887,5
238896,5
238912,5
238913,5
238914,5
238943,5
238961,5
238962,2
238968,5
238974,4
238978,4
238980,5
238984,4
238999,5
239013,5
239017,5
239033,5
239036,4
239038,5
239049,4
239051,5
239057,5
239063,5
239067,4
239068,5
239069,4
239082,4
239087,4
239089,4
239092,4
239113,4
239114,3
239117,5
239120,5
239124,5
239129,5
239133,5
239134,5
239135,5
239136,5
239145,5
239158,5
239159,5
239164,5
239168,5
239175,5
239176,5
239182,5
239183,5
239189,5
239202,5
239204,5
239206,5
239209,5
239230,5
239232,5
239253,5
239255,5
239256,1
239258,4
239268,5
239284,5
239292,3
239295,5
239298,5
239301,5
239310,5
239314,5
239318,5
239319,5
239321,5
239322,5
239332,5
239338,5
239343,5
239345,5
239347,5
239355,5
239357,5
239362,5
239375,5
239379,5
239390,3
239393,5
239407,3
239409,5
239414,5
239415,5
239417,5
239426,4
239448,5
239450,5
239454,5
239458,5
239462,5
239463,5
239470,2
239484,5
239485,5
239486,5
239495,5
239497,5
239502,5
239511,5
239512,5
239516,5
239528,5
239531,5
239532,5
239539,5
239542,5
239546,5
239554,5
239555,5
239556,5
239569,3
239572,5
239575,5
239579,5
239581,5
239582,5
239588,5
239589,5
239590,5
239596,5
239599,2
239608,5
239613,5
239616,5
239617,5
239621,5
239638,2
239644,5
239646,2
239649,5
239659,3
239663,5
239666,5
239674,5
239685,5
239696,5
239705,5
239713,5
239720,2
239721,5
239724,4
239727,5
239729,5
239730,5
239732,5
239733,2
239739,5
239742,5
239746,5
239751,5
239754,5
239756,5
239759,5
239768,5
239774,5
239779,5
239780,5
239781,5
239782,4
239784,5
239792,4
239800,5
239807,4
239819,5
239824,4
239833,3
239837,5
239843,5
239849,5
239853,5
239855,5
239861,1
239868,5
239872,5
239873,5
239881,2
239889,3
239896,4
239898,3
239904,5
239914,5
239918,5
239926,5
239928,4
239933,5
239940,5
239943,4
239958,5
239959,5
239962,4
239967,5
239972,4
239978,5
239987,5
239989,5
239990,4
239995,5
240007,4
240009,5
240025,5
240036,5
240037,5
240051,2
240054,5
240058,4
240074,1
240085,3
240093,3
240100,5
240114,4
240120,4
240123,5
240128,5
240154,4
240158,5
240161,1
240177,4
240178,3
240186,4
240187,5
240188,4
240192,4
240199,5
240213,5
240221,5
240223,4
240225,5
240226,5
240234,5
240252,5
240254,5
240263,5
240268,5
240275,5
240278,5
240294,5
240297,5
240306,4
240318,5
240319,2
240330,3
240331,5
240342,5
240345,4
240348,4
240352,5
240353,1
240386,5
240398,5
240404,4
240407,5
240408,5
240423,5
240428,4
240432,5
240434,5
240439,5
240442,3
240446,1
240450,4
240451,1
240453,5
240458,4
240460,2
240461,5
240470,1
240473,4
240474,2
240481,1
240488,5
240490,3
240494,4
240500,5
240513,5
240518,5
240520,5
240522,5
240525,5
240526,5
240534,4
240545,5
240547,4
240555,5
240562,4
240572,5
240577,5
240579,5
240584,3
240591,4
240603,4
240604,5
240611,5
240614,4
240618,5
240622,3
240632,5
240634,5
240637,5
240660,1
240664,1
240669,5
240671,4
240674,2
240689,1
240694,3
240695,5
240704,5
240707,5
240709,5
240737,5
240747,4
240755,5
240757,5
240758,4
240761,5
240762,4
240763,5
240765,5
240766,5
240768,5
240771,5
240775,3
240782,5
240783,4
240789,5
240810,5
240819,5
240822,5
240838,5
240839,5
240850,1
240858,5
240862,5
240866,5
240871,5
240878,5
240882,5
240887,5
240888,3
240897,5
240908,3
240913,5
240918,5
240919,5
240920,5
240924,5
240940,4
240947,4
240956,3
240961,2
240964,3
240968,1
240970,4
240971,2
240983,5
241007,2
241010,5
241014,5
241018,5
241027,5
241029,5
241030,5
241031,4
241032,5
241035,4
241040,4
241042,5
241043,4
241058,4
241064,4
241068,4
241070,4
241073,4
241074,5
241077,4
241080,5
241084,5
241089,4
241094,3
241096,5
241099,4
241103,1
241105,5
241106,3
241111,4
241116,5
241117,5
241119,4
241130,4
241132,5
241138,5
241140,4
241147,4
241161,3
241163,4
241165,3
241171,5
241176,5
241179,4
241180,4
241192,5
241198,3
241199,5
241216,5
241222,4
241226,4
241235,4
241238,5
241241,4
241242,5
241251,4
241255,3
241257,3
241258,3
241291,5
241292,5
241299,5
241301,3
241302,4
241303,4
241310,4
241311,5
241323,2
241336,3
241339,3
241345,2
241346,4
241368,5
241373,5
241382,5
241387,4
241398,3
241415,5
241420,5
241423,5
241425,5
241431,5
241436,3
241438,4
241442,4
241445,4
241449,5
241457,5
241458,4
241461,5
241464,5
241469,5
241472,5
241483,4
241490,5
241504,5
241510,4
241525,5
241536,4
241537,5
241539,4
241541,3
241542,5
241550,3
241554,5
241560,5
241566,4
241587,5
241589,5
241594,5
241601,5
241603,5
241605,5
241619,5
241635,5
241644,5
241661,4
241662,4
241679,5
241681,5
241684,5
241688,5
241695,4
241702,5
241706,5
241714,3
241716,5
241717,5
241718,5
241721,4
241725,5
241726,5
241727,5
241733,5
241740,5
241762,5
241766,5
241767,4
241768,5
241787,5
241794,5
241815,2
241816,5
241821,5
241830,5
241833,5
241836,5
241839,5
241841,5
241846,2
241847,4
241849,5
241850,5
241857,5
241858,5
241863,5
241866,5
241869,5
241873,5
241878,5
241888,5
241891,5
241901,5
241903,5
241905,3
241907,3
241914,5
241927,5
241928,5
241935,5
241956,5
241965,5
241969,4
241970,5
241974,4
241979,5
241986,5
241991,5
241994,5
242001,4
242012,5
242015,2
242016,2
242021,5
242030,4
242041,5
242051,4
242056,4
242061,3
242065,1
242084,3
242088,4
242102,5
242109,1
242112,1
242124,2
242133,5
242137,1
242140,4
242151,5
242156,4
242161,4
242165,5
242168,3
242174,4
242185,4
242200,5
242206,2
242210,4
242215,2
242218,4
242243,4
242260,4
242265,3
242273,4
242280,3
242284,4
242292,2
242295,2
242296,2
242299,5
242304,3
242307,3
242311,4
242312,3
242315,5
242316,3
242322,4
242324,5
242330,5
242335,4
242339,5
242343,3
242349,5
242353,5
242362,3
242378,1
242386,4
242389,4
242419,1
242447,4
242448,4
242453,4
242468,5
242469,4
242470,2
242479,3
242485,4
242489,4
242499,4
242500,4
242506,5
242509,3
242512,2
242518,5
242520,5
242521,5
242522,2
242523,3
242526,5
242528,4
242529,3
242535,4
242536,4
242537,5
242544,5
242546,4
242552,5
242558,5
242569,1
242572,5
242573,5
242575,5
242580,5
242581,4
242589,5
242595,5
242602,4
242609,5
242619,3
242623,2
242629,5
242631,5
242642,1
242647,5
242652,5
242655,5
242660,5
242664,5
242671,1
242672,5
242674,4
242680,5
242689,5
242696,4
242704,1
242709,1
242711,4
242713,3
242717,1
242718,5
242720,5
242731,2
242741,4
242745,3
242746,4
242748,4
242750,5
242751,5
242756,4
242780,5
242798,5
242805,4
242807,4
242809,4
242818,4
242826,5
242843,4
242846,5
242855,4
242863,5
242866,5
242878,5
242879,5
242881,4
242885,3
242889,5
242892,4
242894,5
242907,5
242909,4
242910,3
242911,4
242917,3
242921,5
242926,5
242932,5
242937,5
242939,2
242943,1
242949,5
242958,3
242963,4
242966,4
242968,2
242972,2
242973,1
242996,5
243007,1
243014,5
243020,5
243025,4
243026,2
243030,4
243031,5
243033,3
243054,1
243056,2
243061,3
243077,1
243083,5
243087,5
243091,5
243096,3
243097,4
243105,5
243106,1
243111,4
